customerID,tenure,Contract,MonthlyCharges,ChurnProbability,RiskTier,CLV,CLV_Segment,PriorityScore
7041-TXQJH,37,Month-to-month,40.2,0.2128570218191307,Low Risk,187.29834822605878,Silver,0.22518032308234354
8715-KKTFG,61,One year,103.3,0.1350682384588646,Low Risk,758.4779527789268,Gold,0.22504111343226954
3982-DQLUS,65,Month-to-month,85.75,0.17317618480190375,Low Risk,491.06822864430444,Gold,0.2249978461630795
0096-FCPUF,30,Month-to-month,64.5,0.10806819764540782,Low Risk,591.9127323530273,Gold,0.22485157252028398
3714-XPXBW,37,Month-to-month,78.9,0.10816783457080975,Low Risk,723.3937352519912,Gold,0.2245905828325497
2931-XIQBR,50,One year,103.05,0.11109640930474346,Low Risk,919.9068425974275,Gold,0.22448009762458457
8033-ATFAS,39,Month-to-month,59.85,0.14970727071056697,Low Risk,396.4762140082011,Gold,0.22399950380068587
8421-WZOOW,57,Month-to-month,95.3,0.1361889255682259,Low Risk,693.9800449990882,Gold,0.22377249321813666
4908-XAXAY,49,One year,89.85,0.12440728254793551,Low Risk,716.255802647203,Gold,0.22355988673864008
2478-EEWWM,59,Month-to-month,44.3,0.3024651433557868,Medium Risk,145.2527184127186,Bronze,0.22332009751102255
2692-AQCPF,65,One year,108.05,0.13632130243395355,Low Risk,786.0622139031062,Gold,0.22317449587861635
5524-KHNJP,33,One year,74.75,0.10135122381529282,Low Risk,731.4389369393379,Gold,0.22282364647626876
2323-ARSVR,67,Two year,111.05,0.13613328481177944,Low Risk,809.002967622721,Gold,0.22231766585806037
1179-INLAT,3,One year,19.45,0.04569904316284697,Low Risk,422.09321822364,Gold,0.22221159737934337
6723-WSNTY,66,One year,108.1,0.1375406760078644,Low Risk,779.4538654449975,Gold,0.22191264293209165
1134-YWTYF,27,Month-to-month,53.8,0.11549026969212424,Low Risk,461.9901922738775,Gold,0.22190630390843868
8190-ZTQFB,41,One year,51.35,0.18102589663942337,Low Risk,281.3167661649372,Silver,0.22132570934367593
5337-IIWKZ,34,Month-to-month,44.85,0.17250067819338913,Low Risk,257.8502259168499,Silver,0.22104729762781436
2371-KFUOG,58,One year,99.15,0.1314836689710657,Low Risk,747.853929555581,Gold,0.22095941997425705
9863-JZAIC,35,Month-to-month,55.0,0.14424237986722535,Low Risk,378.1513768398959,Gold,0.2203703025749276
2773-OVBPK,67,Two year,111.3,0.13448901745974096,Low Risk,820.7373908601741,Gold,0.22012687710689952
7025-IWFHT,41,One year,89.55,0.10297309168528959,Low Risk,862.4575207161523,Gold,0.21955334191470674
6738-ISCBM,44,One year,54.0,0.1828074187907759,Low Risk,292.95156270193274,Silver,0.21936890254893107
4223-BKEOR,21,One year,64.85,0.07439111744380802,Low Risk,864.5393670199542,Gold,0.21928472573777044
0595-ITUDF,64,Month-to-month,91.8,0.1551970249083781,Low Risk,586.6177033212886,Gold,0.21918595210137096
5334-JLAXU,60,Month-to-month,94.1,0.14184130835903613,Low Risk,657.934667476166,Gold,0.21880765764893936
9943-VSZUV,67,Month-to-month,75.7,0.19637718616600702,Low Risk,382.2968524552811,Gold,0.21861401459951074
4987-GQWPO,17,Month-to-month,25.1,0.15675071719371825,Low Risk,158.80349659075526,Silver,0.21858016675346267
4869-EPIUS,56,One year,80.9,0.15385242604674548,Low Risk,521.4828717377568,Gold,0.21836247837160894
0068-FIGTF,27,One year,78.2,0.07780681768658125,Low Risk,996.747088676261,Gold,0.21730332653895193
1352-VHKAJ,27,Month-to-month,71.6,0.08494582096390883,Low Risk,835.924165039024,Gold,0.21721859932199541
3537-RYBHH,47,Month-to-month,67.45,0.15413173814768927,Low Risk,433.9960269530894,Gold,0.2165872028762842
4132-POCZS,52,Month-to-month,39.9,0.2870762708571932,Medium Risk,137.83879738903468,Bronze,0.21611968315475488
7541-YLXCL,36,One year,65.4,0.12216128431667253,Low Risk,530.9333844600012,Gold,0.2159283241705509
3729-OWRVL,65,Two year,110.35,0.1291392453911897,Low Risk,847.4419700797773,Gold,0.21591690498360278
7134-MJPDY,66,One year,102.85,0.14062111943897002,Low Risk,725.353349532026,Gold,0.21586391245220993
5173-ZXXXL,2,One year,19.95,0.03245806746186346,Low Risk,609.5595182981439,Gold,0.21584614862139198
1850-AKQEP,8,Month-to-month,20.35,0.09544354642266172,Low Risk,211.4529367176396,Silver,0.21580846330012957
4393-OBCRR,3,One year,20.25,0.042612852863807164,Low Risk,471.2813923133549,Gold,0.21572756762302378
3164-YAXFY,57,Month-to-month,53.75,0.2327682133258926,Low Risk,229.00800913626006,Silver,0.21571192183218493
1442-OKRJE,66,One year,103.15,0.1401052243793506,Low Risk,730.1477950898892,Gold,0.21569931186164204
7336-RLLRH,27,One year,80.85,0.07469498762709224,Low Risk,1073.4564758497372,Platinum,0.2156817767732288
4000-VGMQP,38,One year,78.95,0.106534481859531,Low Risk,734.9500302108262,Gold,0.21566403443102494
8409-WQJUX,25,One year,54.2,0.10332568330425518,Low Risk,520.2197981834092,Gold,0.21539430904194737
5195-KPUNQ,53,One year,96.75,0.12016149675786629,Low Risk,798.512134186271,Gold,0.21528934835784375
8792-AOROI,8,Two year,65.5,0.029567265701666373,Low Risk,2196.9795361324004,Platinum,0.2151839892732386
1386-ZIKUV,7,Month-to-month,18.95,0.09056494254721228,Low Risk,207.5128399706643,Silver,0.2145257076587091
8317-BVKSO,14,Month-to-month,20.05,0.16032718753182432,Low Risk,124.02324163962649,Bronze,0.21430400733420518
1555-DJEQW,70,Two year,114.2,0.13313266366377113,Low Risk,850.7018129911226,Gold,0.21413732662538965
2805-EDJPQ,56,One year,99.75,0.12235605134486094,Low Risk,808.5061486324739,Gold,0.21412308985350662
6341-JVQGF,31,One year,81.15,0.08424110334251704,Low Risk,955.3452608016444,Gold,0.21363017300766432
8023-QHAIO,56,Month-to-month,76.85,0.15833925500729432,Low Risk,481.33910968285664,Gold,0.21348020609316784
0960-HUWBM,65,Two year,104.1,0.13530312821225127,Low Risk,763.0250001281166,Gold,0.21340993404386904
1625-JAIIY,68,One year,83.0,0.17713094721432743,Low Risk,464.7073302621554,Gold,0.21307055969259678
7013-PSXHK,40,One year,80.75,0.10806168275698001,Low Risk,741.08270929111,Gold,0.2128288020152716
5897-ZYEKH,67,One year,105.6,0.136948441378528,Low Risk,764.7204427672501,Gold,0.21267287367018464
9342-VNIMQ,33,Month-to-month,54.65,0.1322855660335007,Low Risk,409.70718675167126,Gold,0.21262959363914155
2717-HVIZY,8,Month-to-month,20.05,0.09544354642266172,Low Risk,208.33569440730585,Silver,0.21262701175270748
0377-JBKKT,22,Month-to-month,57.95,0.0843298712377098,Low Risk,681.5031676992049,Gold,0.212474610357621
2931-VUVJN,59,One year,94.05,0.13552627751147997,Low Risk,688.2261431907657,Gold,0.21243743999924483
8439-LTUGF,10,Month-to-month,20.0,0.11682313414097648,Low Risk,169.78410046648887,Silver,0.21240569843813903
7968-QUXNS,6,Month-to-month,18.95,0.0783946344946226,Low Risk,239.72799351518347,Silver,0.21222547481044257
5032-USPKF,38,One year,84.1,0.09826570306245339,Low Risk,848.7697749913559,Gold,0.2119011699372392
2466-NEJOJ,8,Month-to-month,19.65,0.09697716918811859,Low Risk,200.95042440332128,Silver,0.21173348606072556
4694-PHWFW,8,Month-to-month,19.95,0.09544354642266172,Low Risk,207.29661363719458,Silver,0.21156652790356678
8100-HZZLJ,43,Month-to-month,63.95,0.14544522109843627,Low Risk,436.05068027902126,Gold,0.21139140657375
6308-CQRBU,71,Two year,109.25,0.13928784812714864,Low Risk,777.864751985486,Gold,0.21134996399848593
5396-IZEPB,9,Month-to-month,19.7,0.10721051325855858,Low Risk,182.23203572887456,Silver,0.21120471111936043
6092-QZVPP,36,Month-to-month,79.2,0.09857877830131598,Low Risk,796.7785348827559,Gold,0.21101187139092503
8909-BOLNL,3,One year,21.2,0.039811109535972444,Low Risk,528.1137258792603,Gold,0.21099888054065394
5593-SUAOO,24,One year,83.15,0.06337768150713963,Low Risk,1301.1332689420926,Platinum,0.21079416869274642
5740-YHGTW,70,Month-to-month,97.55,0.15338851959404917,Low Risk,630.710837479429,Gold,0.21074718431548586
7909-FIOIY,19,Month-to-month,24.85,0.16957306397264854,Low Risk,145.33338917051492,Bronze,0.21069453198601584
1573-LGXBA,57,One year,97.55,0.1252682434963261,Low Risk,772.2931123859008,Gold,0.21068822677701052
4568-TTZRT,9,Month-to-month,20.4,0.1030853074615103,Low Risk,196.25886032528572,Silver,0.21029402722148102
0222-CNVPT,52,Month-to-month,48.8,0.22810680214123266,Low Risk,212.166817300394,Silver,0.21003041404702175
1784-BXEFA,10,Month-to-month,20.55,0.11237461284133604,Low Risk,181.35915910145437,Silver,0.20993620853540504
0134-XWXCE,44,One year,74.85,0.12619365522680617,Low Risk,588.2340504779148,Gold,0.2099021131939209
3221-CJMSG,24,Month-to-month,51.1,0.10256633283807316,Low Risk,494.0966937993264,Gold,0.20964558432102157
4801-KFYKL,8,Month-to-month,19.45,0.09697716918811859,Low Risk,198.90512746282948,Silver,0.20957843785654515
8627-ZYGSZ,47,One year,78.9,0.12749544927757642,Low Risk,613.7311906242255,Gold,0.20957064475001624
5473-KHBPS,52,One year,95.7,0.11591184058725162,Low Risk,818.80410515653,Gold,0.20929741781509398
4083-EUGRJ,9,Month-to-month,20.25,0.1030853074615103,Low Risk,194.81578046995276,Silver,0.2087477476095584
6278-FEPBZ,9,Month-to-month,20.25,0.1030853074615103,Low Risk,194.81578046995276,Silver,0.2087477476095584
6727-IOTLZ,14,Two year,81.95,0.03817946822266176,Low Risk,2128.7024428613477,Platinum,0.20858716138980873
7184-LRUUR,22,One year,65.25,0.07344052373618012,Low Risk,881.1312952248658,Gold,0.2083475727732936
4501-VCPFK,26,Month-to-month,35.75,0.15733680252013313,Low Risk,225.34171844510834,Silver,0.20832558111462068
5140-FOMCQ,59,One year,109.15,0.11438766538100029,Low Risk,946.3252311667289,Gold,0.20809022793893636
9481-IEBZY,72,Month-to-month,112.9,0.13446347053871932,Low Risk,832.6941265175733,Gold,0.20795788799755358
4323-OHFOW,70,One year,105.55,0.13985911988390223,Low Risk,748.4509128707996,Gold,0.20791732540487157
6873-UDNLD,40,Month-to-month,67.45,0.12622266602320778,Low Risk,529.956814342457,Gold,0.20765167861622844
6837-BJYDQ,3,One year,19.6,0.04233099847867082,Low Risk,459.19107102375085,Gold,0.20742189254548704
0114-RSRRW,10,Month-to-month,19.95,0.11414595976212213,Low Risk,173.33179385563838,Silver,0.20701926338675786
9391-LMANN,53,One year,95.95,0.1164894654966236,Low Risk,816.8723616999215,Gold,0.20698452248890806
2155-AMQRX,28,Month-to-month,54.9,0.10924345524024973,Low Risk,498.3939849943095,Gold,0.20680916181688655
4806-DXQCE,70,Two year,113.65,0.12919092420105124,Low Risk,872.4354632392648,Gold,0.20679645824576723
9553-DLCLU,13,Two year,88.95,0.032524210641816396,Low Risk,2712.283381895207,Platinum,0.20664489547068346
8734-FNWVH,31,Month-to-month,59.7,0.1105084588676898,Low Risk,535.7654262569635,Gold,0.2061673435750338
9987-LUTYD,13,One year,55.15,0.05233054354987335,Low Risk,1045.1681019500022,Gold,0.2061449626268225
8559-WNQZS,1,Two year,20.45,0.020141347578907804,Low Risk,1006.9332082216595,Gold,0.2059452789943323
5049-MUBWG,26,One year,75.0,0.07412160544101548,Low Risk,1003.4883195891714,Gold,0.20589334844726523
8671-KKKOS,46,Month-to-month,45.55,0.21214853512455917,Low Risk,212.93361131381573,Silver,0.2056035271260355
4826-DXMUP,35,One year,72.1,0.10260839422902368,Low Risk,696.8643527527244,Gold,0.20550181177535018
7951-VRDVK,36,One year,85.85,0.08851114724383134,Low Risk,961.9183404461221,Gold,0.20536978353737625
0310-VQXAM,9,Month-to-month,19.85,0.1030853074615103,Low Risk,190.96756752239816,Silver,0.20462433531109797
5828-DWPIL,62,Month-to-month,89.1,0.14459714378713398,Low Risk,611.1022254611008,Gold,0.2045016747846609
9592-ERDKV,37,One year,79.25,0.09801008610840223,Low Risk,801.9076856578359,Gold,0.20440261379186517
6663-JOCQO,31,One year,75.25,0.08689414281447631,Low Risk,858.8392353773343,Gold,0.20433700771216695
7727-SHVZV,9,Month-to-month,19.5,0.10472750448595998,Low Risk,184.65868226430644,Silver,0.20421863374762195
6778-JFCMK,24,One year,50.6,0.10089806784431984,Low Risk,497.3516267848257,Gold,0.20421768931690337
1710-RCXUS,51,One year,90.35,0.1174218866349388,Low Risk,763.0886230239003,Gold,0.20402052802820617
5298-GSTLM,60,One year,101.4,0.12263160656303546,Low Risk,820.0331569446023,Gold,0.20384991648347206
5832-EXGTT,29,Month-to-month,60.2,0.10135254804084169,Low Risk,589.0575076098223,Gold,0.203380779735289
1810-MVMAI,30,Month-to-month,67.6,0.09325658157081478,Low Risk,718.8910550312363,Gold,0.2033595133608735
4936-YPJNK,10,Month-to-month,19.9,0.11237461284133604,Low Risk,175.6227380106541,Silver,0.20329589050387156
9677-AVKED,53,One year,84.6,0.1297273180918103,Low Risk,646.7475600389959,Gold,0.20323946501050277
0396-UKGAI,23,Month-to-month,55.3,0.08819783936893998,Low Risk,621.8176726211871,Gold,0.2032225215459325
3229-USWAR,34,One year,79.95,0.08895278155986024,Low Risk,891.3634268422499,Gold,0.20319356816316644
5018-LXQQG,30,Month-to-month,66.3,0.0949164535645936,Low Risk,692.736229034897,Gold,0.20299873778492117
3351-NQLDI,67,One year,94.35,0.14630242205601196,Low Risk,639.5673196583231,Gold,0.20299461060271656
5223-UZAVK,64,One year,100.3,0.13151578044538462,Low Risk,756.343261951544,Gold,0.20293896582572427
3675-YDUPJ,10,Month-to-month,19.85,0.11237461284133604,Low Risk,175.18147484982333,Silver,0.20278509680913823
0725-CXOTM,36,One year,89.65,0.08365126917111693,Low Risk,1062.854058164002,Gold,0.2026847643565036
1536-YHDOE,17,One year,62.1,0.058740839772084025,Low Risk,1048.4490364533842,Gold,0.20265589721368987
0708-SJDIS,34,Month-to-month,65.0,0.10907597870953667,Low Risk,590.9899748781195,Gold,0.20256967474628237
5829-NVSQN,23,One year,68.75,0.07067516090494058,Low Risk,964.7210888352135,Gold,0.20245488800894434
0484-FFVBJ,32,One year,64.85,0.10300621647970577,Low Risk,624.3705650468968,Gold,0.20242282238511874
4291-HYEBC,28,One year,39.1,0.1501111905111066,Low Risk,258.320911133292,Silver,0.20239129479256096
1142-IHLOO,51,One year,87.55,0.12006521884473571,Low Risk,723.1606881362768,Gold,0.20214826749724255
0565-JUPYD,63,One year,104.5,0.12370978020056994,Low Risk,837.7378366394202,Gold,0.20199487548374312
9695-IDRZR,34,Two year,116.15,0.060770873377100326,Low Risk,1895.4817701868674,Platinum,0.20167248407857724
2930-UOTMB,31,Month-to-month,65.25,0.09868589280445177,Low Risk,655.7243590011253,Gold,0.20122670329657744
2577-GVSIL,35,One year,73.45,0.09838887518722976,Low Risk,740.3578409448686,Gold,0.20074063562505629
5619-PTMIK,46,Month-to-month,53.1,0.17747567706122294,Low Risk,296.7232349626542,Silver,0.20050975429682846
3847-BAERP,10,Month-to-month,20.9,0.10549988125139391,Low Risk,196.4672612083994,Silver,0.20044977437764844
7459-IMVYU,38,Month-to-month,69.95,0.11170407054102373,Low Risk,621.0328817065732,Gold,0.20035127523960536
1867-TJHTS,58,Month-to-month,79.8,0.14797632400161814,Low Risk,534.818636709094,Gold,0.20014424839540895
4713-ZBURT,45,Two year,99.7,0.09199656851323787,Low Risk,1074.7795777146127,Platinum,0.19939256262543076
4250-WAROZ,60,Month-to-month,93.25,0.13040751910130666,Low Risk,709.1564925112403,Gold,0.19935247797044012
8220-OCUFY,21,One year,60.25,0.07270470060809632,Low Risk,821.8459826660583,Gold,0.19911173689262743
7706-DZNKK,11,Month-to-month,20.45,0.11682313414097648,Low Risk,173.60424272698484,Silver,0.19908609109858072
4508-OEBEY,31,One year,75.5,0.08426616882733065,Low Risk,888.5657684435531,Gold,0.19881549207698326
8910-ICHIU,46,One year,95.65,0.0974717642033343,Low Risk,973.1998277403342,Gold,0.19836540949040268
1163-ONYEY,41,Month-to-month,74.55,0.11173041809656764,Low Risk,661.7167066681898,Gold,0.19832149212140754
5193-QLVZB,63,Two year,104.75,0.1211093506880825,Low Risk,857.7727230015087,Gold,0.19822194507151003
3920-HIHMQ,26,Month-to-month,49.5,0.10807648831037846,Low Risk,454.223761878049,Gold,0.19814022856902716
8769-KKTPH,63,One year,99.65,0.12704607505235074,Low Risk,777.8787832703152,Gold,0.1978147090463555
2959-EEXWB,45,Month-to-month,50.9,0.17819215712652828,Low Risk,283.28597429308587,Silver,0.19717349560304975
5951-AOFIH,33,Month-to-month,66.4,0.10071195072257559,Low Risk,653.8572552409144,Gold,0.1966845155287947
1322-AGOQM,46,Month-to-month,30.3,0.3050570133759016,Medium Risk,98.50482191612946,Bronze,0.19666441500616633
7426-WEIJX,60,Month-to-month,80.95,0.1481170200420455,Low Risk,542.0105786137751,Gold,0.196558570039403
0786-IVLAW,66,One year,108.1,0.1215339240051426,Low Risk,882.1126483640204,Gold,0.19608682365605842
8644-XYTSV,42,Month-to-month,40.15,0.20999434098839748,Low Risk,189.61549930710675,Silver,0.1960761114112595
5236-PERKL,57,Two year,112.95,0.10066206084440821,Low Risk,1112.797890148127,Platinum,0.19603068573061908
9058-HRZSV,65,Month-to-month,94.4,0.13689271604823686,Low Risk,683.8920098404287,Gold,0.19579806659020546
7078-NVFAM,32,Month-to-month,35.15,0.18378672641379168,Low Risk,189.67367672541278,Silver,0.1957607101043872
9402-ROUMJ,67,One year,100.25,0.13261391815569817,Low Risk,749.7062826133973,Gold,0.1955080190457168
6035-RIIOM,54,Two year,97.2,0.11054770712648349,Low Risk,871.9918008302378,Gold,0.19536794786716716
3092-IGHWF,67,One year,87.4,0.15196591516761346,Low Risk,570.3758362841469,Gold,0.19532089684778556
8041-TMEID,63,Two year,108.5,0.1151211992562915,Low Risk,934.6958377802282,Gold,0.19516640811418168
8735-NBLWT,9,Month-to-month,20.4,0.09544354642266172,Low Risk,211.9724771026952,Silver,0.19470483470222988
8402-EIVQS,67,One year,100.9,0.131185389187462,Low Risk,762.7839984488389,Gold,0.19465596719139583
1371-WEPDS,40,One year,55.8,0.14298914503385388,Low Risk,387.0142937221191,Gold,0.19460473885095236
8627-EHGIP,44,One year,53.95,0.16227935111147793,Low Risk,329.70388324174564,Silver,0.19455491094364968
3197-NNYNB,65,Two year,105.1,0.12207686225144437,Low Risk,853.8178573429417,Gold,0.19439815488828488
3016-KSVCP,29,Month-to-month,33.75,0.17270793816090385,Low Risk,193.8015978685465,Silver,0.19429643043101683
4853-RULSV,70,Two year,104.0,0.13258921481627534,Low Risk,777.895064924301,Gold,0.19421518789989625
9609-BENEA,35,One year,69.0,0.10127190213402824,Low Risk,675.7032367729441,Gold,0.1941044790902208
2851-MMUTZ,27,Month-to-month,56.15,0.09664636088840924,Low Risk,576.1825887838631,Gold,0.19381047013872066
0384-LPITE,40,One year,62.05,0.12771970475448083,Low Risk,481.8143778279107,Gold,0.19329287024428135
5020-ZSTTY,54,One year,82.45,0.12889344197354627,Low Risk,634.3891030398914,Gold,0.19322298710397984
8865-TNMNX,10,One year,49.55,0.0428696105592624,Low Risk,1146.2781029894684,Platinum,0.19310810938285927
4282-ACRXS,38,Month-to-month,24.85,0.30275868290978525,Medium Risk,81.40023553516731,Bronze,0.19291162231559394
5837-LXSDN,21,One year,58.85,0.07211548450878591,Low Risk,809.3079698649998,Gold,0.1929089210610023
8679-LZBMD,44,One year,90.65,0.09572448138907742,Low Risk,939.162324430614,Gold,0.19283164973155265
9432-RUVSL,48,Two year,102.5,0.09210682626699947,Low Risk,1103.6412466032848,Platinum,0.1926724427013764
8224-IVVPA,27,Month-to-month,56.7,0.09496222344410642,Low Risk,592.1449911266536,Gold,0.19229850247431549
7094-MSZAO,10,Month-to-month,20.05,0.10548134987019707,Low Risk,188.5100782757361,Silver,0.19226373317249557
7036-ZZKBD,31,Month-to-month,66.4,0.0925383439573537,Low Risk,711.6103104219052,Gold,0.19201706371150895
0373-AIVNJ,9,One year,39.55,0.04852562440564039,Low Risk,808.297491815657,Gold,0.19191884452430774
9974-JFBHQ,64,Month-to-month,99.15,0.12579475155121037,Low Risk,781.6747304625571,Gold,0.1918853787123463
2320-SLKMB,26,Month-to-month,44.45,0.11578207489352739,Low Risk,380.73807770881075,Gold,0.19061160107471453
5198-EFNBM,57,One year,90.65,0.12183317280392095,Low Risk,737.9010525398361,Gold,0.19041684680474888
8208-EUMTE,16,Two year,54.85,0.05897643478666276,Low Risk,922.346262734376,Gold,0.19028573223814427
4182-BGSIQ,10,Month-to-month,19.8,0.10548134987019707,Low Risk,186.1595785466122,Silver,0.18986642976635473
5353-WILCI,28,Month-to-month,56.05,0.09812866774328309,Low Risk,566.4682720948186,Gold,0.18965902851762126
9844-FELAJ,70,One year,107.9,0.1244684576027715,Low Risk,859.7219450112893,Gold,0.18915699401885983
6586-PSJOX,15,One year,55.2,0.054811757567737714,Low Risk,998.7601945666281,Gold,0.18910056360869512
7251-XFOIL,61,Month-to-month,89.2,0.13135971251042264,Low Risk,673.439429995223,Gold,0.18898848961176934
2272-JKMSI,62,One year,110.8,0.10741468038575003,Low Risk,1022.9914302778931,Gold,0.1889134378847794
2696-ECXKC,55,One year,100.9,0.10450974467858153,Low Risk,957.4811995783886,Gold,0.18830416496551564
4184-VODJZ,63,One year,91.35,0.13191885658887764,Low Risk,686.7482304266146,Gold,0.1882935554592808
2796-UUZZO,63,Month-to-month,80.3,0.14940060792586923,Low Risk,533.0390869351633,Gold,0.18745107525698904
4104-PVRPS,24,Month-to-month,53.6,0.08740030559732682,Low Risk,608.2018184043313,Gold,0.18738625520066873
5197-PYEPU,42,One year,94.45,0.08528877175981892,Low Risk,1098.26205202468,Platinum,0.18733777890034642
3570-YUEKJ,42,Month-to-month,49.55,0.16205815903033743,Low Risk,303.2275336323514,Silver,0.18674376232449347
8591-NXRCV,41,Month-to-month,74.65,0.10493721489376508,Low Risk,705.4985967198412,Gold,0.18651340694808483
7824-PANSQ,58,Month-to-month,80.65,0.13622279734447967,Low Risk,587.1518764375268,Gold,0.1862096373869879
6156-UZDLF,26,One year,87.15,0.05766469120511705,Low Risk,1498.8331726026152,Platinum,0.18612880883429447
1447-PJGGA,57,Two year,95.25,0.11321700610294289,Low Risk,834.3517742508117,Gold,0.18592965226388466
9853-JFZDU,35,Month-to-month,56.85,0.11767976931366683,Low Risk,479.0981968955003,Gold,0.18583596904116553
2957-JIRMN,62,One year,84.45,0.13849172586696687,Low Risk,604.7441866393772,Gold,0.18564486110262463
0380-ZCSBI,10,Month-to-month,20.0,0.10193360127989955,Low Risk,194.5846167971394,Silver,0.18533382050890826
4075-JFPGR,51,One year,93.5,0.1028871761914579,Low Risk,901.2519942691488,Gold,0.1849990571904099
3865-ZYKAD,69,Month-to-month,84.9,0.1524860548661533,Low Risk,552.1708013322547,Gold,0.18494380083052023
4903-CNOZC,29,One year,70.9,0.07818749640026876,Low Risk,899.3004357987753,Gold,0.18478311649263518
3794-NFNCH,30,Month-to-month,50.0,0.11448230244678334,Low Risk,433.1392346214766,Gold,0.18464887491416665
0628-CNQRM,22,One year,67.5,0.06288130022299777,Low Risk,1064.5795892090605,Gold,0.1845429463066239
5312-IRCFR,64,One year,92.85,0.12905539234589258,Low Risk,713.5125697134797,Gold,0.18435066429717117
5445-PZWGX,62,One year,102.0,0.11376602301945864,Low Risk,889.1672760336049,Gold,0.1841926086981711
0080-EMYVY,14,One year,51.45,0.05367952724956672,Low Risk,950.5447607838538,Gold,0.18412077846601385
6368-NWMCE,38,Month-to-month,68.15,0.10531570033338776,Low Risk,641.7540466003758,Gold,0.1840324353261635
0487-RPVUM,61,Month-to-month,99.4,0.11430355018705862,Low Risk,862.4273894850137,Gold,0.18325440142892946
2428-ZMCTB,10,Month-to-month,19.75,0.10193360127989955,Low Risk,192.15230908717515,Silver,0.1830171477525469
2634-HCZGT,53,One year,60.05,0.16448463034036054,Low Risk,362.06251541577274,Gold,0.18291300096182683
7629-WFGLW,56,One year,95.65,0.10899911873798686,Low Risk,870.2777162837033,Gold,0.182908170303306
9518-IMLHK,31,Month-to-month,72.45,0.0806953694674852,Low Risk,890.4010247870876,Gold,0.18269935993497824
0305-SQECB,11,One year,36.05,0.06077564809477826,Low Risk,588.2630171207377,Gold,0.18258017615139635
1891-QRQSA,64,Two year,111.6,0.10632887203324906,Low Risk,1040.899652502702,Gold,0.18255849413708608
9114-AAFQH,48,One year,65.65,0.1357784031458702,Low Risk,479.51247406100623,Gold,0.18191535033727302
7203-OYKCT,72,One year,104.95,0.12646913641407337,Low Risk,822.9884980579101,Gold,0.18182103926927398
1347-KTTTA,64,One year,102.45,0.11518148440683834,Low Risk,882.1149189764371,Gold,0.18154373965354753
3800-LYTRK,14,One year,55.7,0.04885351108436612,Low Risk,1130.7205602089293,Platinum,0.1814093711599462
0257-KXZGU,32,Month-to-month,62.45,0.09574332504044243,Low Risk,646.8741739579182,Gold,0.1811869893568373
5578-NKCXI,58,One year,99.25,0.10734778735584721,Low Risk,916.9239021185494,Gold,0.18058081178081078
1150-WFARN,67,Two year,108.75,0.11283252390131772,Low Risk,955.8524079789901,Gold,0.18044907315100442
7716-YTYHG,48,One year,82.05,0.10764747354863204,Low Risk,755.9109205631731,Gold,0.18025459601357668
6865-JZNKO,30,Month-to-month,55.3,0.10075813819154468,Low Risk,544.3031817673447,Gold,0.17973951748362646
9705-ZJBCG,13,One year,54.15,0.04643010922215336,Low Risk,1156.630476182893,Platinum,0.17958502959854317
6617-WLBQC,23,One year,81.85,0.05263069787615771,Low Risk,1542.323339698309,Platinum,0.1794926092151462
9362-MWODR,40,Month-to-month,64.1,0.1145811872098766,Low Risk,554.805282453948,Gold,0.1791379048817827
2911-IJORQ,37,One year,90.6,0.0748941284251462,Low Risk,1199.7100648447274,Platinum,0.17856336935048014
5688-KZTSN,15,Month-to-month,20.0,0.1427633732926805,Low Risk,138.93416978273785,Bronze,0.17845421661585062
4676-MQUEA,50,One year,101.9,0.08928619156233007,Low Risk,1131.8418836256628,Platinum,0.17839731216081245
5913-INRQV,34,One year,90.15,0.06919035093448048,Low Risk,1292.1593469347715,Platinum,0.17821457533552615
4198-VFOEA,12,One year,33.6,0.06892268719370744,Low Risk,483.4738082096873,Gold,0.17813863766989
0895-UADGO,8,Two year,44.55,0.035969594111959984,Low Risk,1228.3101678683556,Platinum,0.17804949085420188
0723-FDLAY,44,One year,85.25,0.09398393044604307,Low Risk,899.5735137294856,Gold,0.17804733490055938
2988-QRAJY,69,Two year,110.05,0.1131813801735558,Low Risk,964.2972695721611,Gold,0.17793729840142594
3256-EZDBI,51,Month-to-month,29.45,0.3134271213542116,Medium Risk,93.18469775064818,Bronze,0.17750824469002943
3038-PQIUY,38,Month-to-month,66.15,0.10463551497579632,Low Risk,626.9697798142338,Gold,0.1774779311704853
3026-ATZYV,37,One year,75.1,0.08977031902379215,Low Risk,829.6655247848198,Gold,0.17741449891281025
9114-VEPUF,62,One year,96.1,0.11626734933400389,Low Risk,819.7123755714068,Gold,0.17735384557139322
5619-XZZKR,4,One year,19.95,0.04432611894605263,Low Risk,446.35362710238076,Gold,0.17686121459475002
8401-EMUWF,42,Month-to-month,69.4,0.10954916122638785,Low Risk,628.2699521428473,Gold,0.1768072509095655
4957-TIALW,15,One year,65.6,0.04311576727951658,Low Risk,1508.9109006898523,Platinum,0.17677464584601799
1621-YNCJH,36,Two year,106.05,0.061658764768485454,Low Risk,1705.7356584081904,Platinum,0.17672735145129412
7816-VGHTO,6,Two year,40.55,0.030463927686231664,Low Risk,1320.0817848327936,Platinum,0.17647318109667054
3642-GKTCT,61,One year,115.1,0.09501861376719062,Low Risk,1201.330516252947,Platinum,0.17639745878392968
